id,full_address,house_number,street_name,locality1,locality2,locality3,city_town,county,daft_sticker,ad_info,date_of_sale, sold_price_eur , asking_price_eur , price_diff ,bed_no,bath_no,house_type,size
1147,17 dun aengus dock road galway galway,17, dun aengus,dock road,,,galway,galway,,,02/11/2023,"487,500.00","445,000.00","42,500.00",4,3,Terrace,128
382,17 citywest village avenue citywest dublin,17, citywest village avenue,,,,citywest,dublin,,,18/12/2023,"487,000.00","425,000.00","62,000.00",3,3,Terrace,107
1098,24 sandford wood swords dublin,24, sandford wood,,,,swords,dublin,,,09/11/2023,"487,000.00","485,000.00","2,000.00",4,3,Semi-D,120
444,13 saint malachys road glasnevin dublin 11 dublin,13, saint malachys road,glasnevin,,,dublin 11,dublin,,,21/09/2023,"486,200.00","485,000.00","1,200.00",2,1,Terrace,77
397,6 langrishe place dublin 1 dublin,6, langrishe place,,,,dublin 1,dublin,,,12/01/2024,"485,000.00","395,000.00","90,000.00",2,2,Terrace,85
94,18 belmont avenue ballinlough ballinlough cork,18, belmont avenue,ballinlough,,,ballinlough,cork,,,19/01/2024,"485,000.00","415,000.00","70,000.00",4,2,Semi-D,124
1333,11 finlay park naas kildare,11, finlay park,,,,naas,kildare,,,13/12/2023,"485,000.00","430,000.00","55,000.00",3,3,Semi-D,115
1660,18 jamestown park ratoath meath,18, jamestown park,,,,ratoath,meath,,,17/11/2023,"485,000.00","440,000.00","45,000.00",4,3,Semi-D,124
138,82 ladys cross clonakilty cork,82, ladys cross,,,,clonakilty,cork,,,26/01/2024,"485,000.00","445,000.00","40,000.00",4,5,Detached,168
1096,2 ormond view swords dublin,2, ormond view,,,,swords,dublin,,,26/10/2023,"485,000.00","465,000.00","20,000.00",4,3,Semi-D,111
1067,12 kellys bay rocks skerries dublin,12, kellys bay rocks,,,,skerries,dublin,,,31/10/2023,"485,000.00","480,000.00","5,000.00",3,3,Semi-D,118
1563,5 marlmount way marlmount dundalk dundalk louth,5, marlmount way,marlmount,dundalk,,dundalk,louth,,,07/06/2024,"485,000.00","490,000.00","-5,000.00",5,4,Detached,171
968,30 park road glenageary heights glenageary dublin,30, park road,glenageary heights,,,glenageary,dublin,,,06/03/2024,"484,500.00","484,950.00",-450,3,1,Semi-D,90
678,104 cluain shee aikens village sandyford dublin 18 dublin,104, cluain shee,aikens village,sandyford,,dublin 18,dublin,,,22/05/2024,"483,000.00","495,000.00","-12,000.00",3,3,End of Terrace,107
665,108 saint gabriels cabinteely dublin 18 dublin,108, saint gabriels,cabinteely,,,dublin 18,dublin,,,08/12/2023,"481,500.00","495,000.00","-13,500.00",3,2,Apartment,95
801,86 the village bettyglen raheny dublin 5 dublin,86, the village,bettyglen,raheny,,dublin 5,dublin,,ADVANTAGE,18/01/2024,"481,000.00","455,000.00","26,000.00",2,1,Terrace,
605,98 portersfield clonsilla dublin 15 dublin,98, portersfield,clonsilla,,,dublin 15,dublin,,,29/04/2024,"480,000.00","395,000.00","85,000.00",3,2,Terrace,102
895,18 hammond street blackpitts dublin 8 dublin,18, hammond street,blackpitts,,,dublin 8,dublin,,,15/11/2023,"480,000.00","395,000.00","85,000.00",2,2,Terrace,73
88,1 the close coolroe meadows ballincollig cork,1, the close,coolroe meadows,,,ballincollig,cork,,,05/10/2023,"480,000.00","445,000.00","35,000.00",4,3,Semi-D,120
1028,5 kinsealy manor kinsealy malahide dublin,5, kinsealy manor,kinsealy,,,malahide,dublin,,,31/10/2023,"480,000.00","445,000.00","35,000.00",2,2,Terrace,87
586,4 beechfield rise clonee dublin 15 dublin,4, beechfield rise,clonee,,,dublin 15,dublin,,,31/05/2024,"480,000.00","450,000.00","30,000.00",3,3,Semi-D,
529,40 clonsilla road blanchardstown dublin 15 dublin,40, clonsilla road,blanchardstown,,,dublin 15,dublin,,,01/11/2023,"480,000.00","465,000.00","15,000.00",3,2,Bungalow,
366,49 the elms mount merrion avenue blackrock dublin,49, the elms,mount merrion avenue,,,blackrock,dublin,,,03/07/2024,"480,000.00","475,000.00","5,000.00",2,1,Apartment,63
439,29 glasnevin downs glasnevin dublin 11 dublin,29, glasnevin downs,glasnevin,,,dublin 11,dublin,,,08/02/2024,"480,000.00","495,000.00","-15,000.00",3,2,Semi-D,88
1200,19 murrough drive renmore renmore galway,19, murrough drive,renmore,,,renmore,galway,,,25/10/2023,"477,500.00","385,000.00","92,500.00",4,2,Semi-D,
1164,143 dun na coiribe headford road headford road galway,143, dun na coiribe,headford road,,,headford road,galway,,,27/06/2024,"477,000.00","415,000.00","62,000.00",4,3,Semi-D,
564,7 castlegrange drive castaheany clonee dublin 15 dublin,7, castlegrange drive,castaheany,clonee,,dublin 15,dublin,,,23/10/2023,"477,000.00","440,000.00","37,000.00",3,3,End of Terrace,
494,20 parkside gardens balgriffin dublin 13 dublin,20, parkside gardens,balgriffin,,,dublin 13,dublin,,,05/12/2023,"476,000.00","420,000.00","56,000.00",3,3,Duplex,120
343,15 saint helens downs adamstown dublin,15, saint helens downs,,,,adamstown,dublin,,,25/04/2024,"476,000.00","430,000.00","46,000.00",3,3,Terrace,110
1196,8 sliabh rioga letteragh road rahoon galway,8, sliabh rioga,letteragh road,,,rahoon,galway,,,20/12/2023,"475,000.00","475,000.00",0,4,3,End of Terrace,164
1993,2 derreen drive harbour view wicklow town wicklow,2, derreen drive,harbour view,,,wicklow town,wicklow,SCHOOL NEARBY,ADVANTAGE,27/11/2023,"475,000.00","475,000.00",0,4,2,Detached,147
1335,8 monread gardens naas kildare,8, monread gardens,,,,naas,kildare,,,21/12/2023,"475,000.00","435,000.00","40,000.00",4,3,Detached,144
92,138 leslies arch old quarter ballincollig cork,138, leslies arch,old quarter,,,ballincollig,cork,,,24/10/2023,"475,000.00","460,000.00","15,000.00",3,3,End of Terrace,147
609,9 sorrel heath clonsilla dublin 15 dublin,9, sorrel heath,clonsilla,,,dublin 15,dublin,,,18/10/2023,"475,000.00","485,000.00","-10,000.00",4,3,Semi-D,120
1779,4 pine hill coxtown dunmore east waterford,4, pine hill,coxtown,,,dunmore east,waterford,VIEWING ADVISED,ADVANTAGE,25/03/2024,"475,000.00","495,000.00","-20,000.00",4,1,Detached,130
1178,93 monalee manor knocknacarra knocknacarra galway,93, monalee manor,knocknacarra,,,knocknacarra,galway,,ADVANTAGE,17/11/2023,"472,000.00","425,000.00","47,000.00",4,3,Semi-D,136
1081,16 abbeyvale rise swords dublin,16, abbeyvale rise,,,,swords,dublin,,,07/12/2023,"471,000.00","430,000.00","41,000.00",4,3,Semi-D,116
1107,6 meadowbank mews millers glen swords dublin,6, meadowbank mews,millers glen,,,swords,dublin,,,29/01/2024,"471,000.00","435,000.00","36,000.00",3,3,Terrace,
484,50 belmayne park south belmayne dublin 13 dublin,50, belmayne park south,belmayne,,,dublin 13,dublin,,,29/09/2023,"471,000.00","475,000.00","-4,000.00",4,3,End of Terrace,140
1308,81 castletown leixlip kildare,81, castletown,,,,leixlip,kildare,,,27/09/2023,"470,922.00","435,000.00","35,922.00",4,2,Semi-D,126
876,26 dakota court phibsborough dublin 7 dublin,26, dakota court,phibsborough,,,dublin 7,dublin,,,25/10/2023,"470,000.00","470,000.00",0,3,2,Apartment,
350,7 ashlawn park ballybrack dublin,7, ashlawn park,,,,ballybrack,dublin,,,28/11/2023,"470,000.00","424,950.00","45,050.00",3,2,Terrace,
286,15 hillcrest pembroke wood passage west cork,15, hillcrest,pembroke wood,,,passage west,cork,,,31/10/2023,"470,000.00","445,000.00","25,000.00",4,3,Detached,232
870,50 newgrange road cabra dublin 7 dublin,50, newgrange road,cabra,,,dublin 7,dublin,,,20/12/2023,"470,000.00","450,000.00","20,000.00",3,1,End of Terrace,78
1106,97 ridgewood green forest road swords dublin,97, ridgewood green,forest road,,,swords,dublin,,,19/03/2024,"470,000.00","475,000.00","-5,000.00",4,3,Semi-D,114
476,35 cherryfield avenue walkinstown dublin 12 dublin,35, cherryfield avenue,walkinstown,,,dublin 12,dublin,,,01/11/2023,"470,000.00","475,000.00","-5,000.00",3,1,Terrace,107
1745,7 sweet auburn carrick-on-suir tipperary,7, sweet auburn,,,,carrick-on-suir,tipperary,VIEWING ADVISED,ADVANTAGE,03/05/2024,"469,000.00","595,000.00","-126,000.00",4,3,Detached,260
937,56 griffith avenue drumcondra dublin 9 dublin,56, griffith avenue,drumcondra,,,dublin 9,dublin,,,06/12/2023,"467,000.00","340,000.00","127,000.00",3,1,End of Terrace,98
202,16 the lawn westgrove douglas cork,16, the lawn,westgrove,,,douglas,cork,VIEWING ADVISED,ADVANTAGE,27/10/2023,"466,000.00","380,000.00","86,000.00",3,3,Detached,112
450,87 huband road bluebell dublin 12 dublin,87, huband road,bluebell,,,dublin 12,dublin,,,04/12/2023,"465,000.00","325,000.00","140,000.00",3,1,Terrace,84
96,3 silverdale drive ballinlough ballinlough cork,3, silverdale drive,ballinlough,,,ballinlough,cork,,,14/12/2023,"465,000.00","415,000.00","50,000.00",3,1,Semi-D,96
889,43 harold road stoneybatter dublin 7 dublin,43, harold road,stoneybatter,,,dublin 7,dublin,,,06/11/2023,"465,000.00","415,000.00","50,000.00",2,1,Terrace,60
457,63 innismore crumlin dublin 12 dublin,63, innismore,crumlin,,,dublin 12,dublin,,,31/10/2023,"465,000.00","424,950.00","40,050.00",3,2,Semi-D,
1297,17 the drive walkers gate kildare kildare,17, the drive,walkers gate,,,kildare,kildare,,,12/10/2023,"465,000.00","439,950.00","25,050.00",4,3,Semi-D,138
1125,20 woodmount ballinderreen galway,20, woodmount,,,,ballinderreen,galway,,,28/02/2024,"465,000.00","449,000.00","16,000.00",5,4,Detached,172
603,23 mount symon park clonsilla dublin 15 dublin,23, mount symon park,clonsilla,,,dublin 15,dublin,,,02/10/2023,"465,000.00","449,950.00","15,050.00",4,3,Detached,
883,15 tomar court palatine square stoneybatter dublin 7 dublin,15, tomar court,palatine square,stoneybatter,,dublin 7,dublin,,,28/11/2023,"465,000.00","460,000.00","5,000.00",2,1,End of Terrace,70
821,198 bushy park house terenure dublin 6 dublin,198, bushy park house,terenure,,,dublin 6,dublin,,,04/04/2024,"464,000.00","485,000.00","-21,000.00",2,2,Apartment,77
953,188 shanowen road santry dublin 9 dublin,188, shanowen road,santry,,,dublin 9,dublin,,,24/10/2023,"463,000.00","395,000.00","68,000.00",3,2,Semi-D,110
518,5 carrickmount drive churchtown rathfarnham dublin 14 dublin,5, carrickmount drive,churchtown,rathfarnham,,dublin 14,dublin,,,02/07/2024,"460,000.00","395,000.00","65,000.00",3,1,Terrace,
995,26 griffeen glen chase lucan dublin,26, griffeen glen chase,,,,lucan,dublin,,,30/11/2023,"460,000.00","425,000.00","35,000.00",4,3,Semi-D,115
786,18 raglan house ballsbridge court dublin 4 dublin,18, raglan house,ballsbridge court,,,dublin 4,dublin,,,12/10/2023,"460,000.00","425,000.00","35,000.00",2,2,Apartment,68
517,6 altamont hall stoney road dundrum dublin 14 dublin,6, altamont hall,stoney road,dundrum,,dublin 14,dublin,,,23/11/2023,"460,000.00","425,000.00","35,000.00",2,2,Apartment,67
1278,67 aughamore clane kildare,67, aughamore,,,,clane,kildare,,,07/12/2023,"460,000.00","445,000.00","15,000.00",4,2,Semi-D,133
498,46 railway road clongriffin dublin 13 dublin,46, railway road,clongriffin,,,dublin 13,dublin,,,19/01/2024,"460,000.00","449,000.00","11,000.00",3,3,Semi-D,120
1080,2 the beeches dunstaffnage hall stillorgan dublin,2, the beeches,dunstaffnage hall,,,stillorgan,dublin,,,01/11/2023,"460,000.00","450,000.00","10,000.00",2,2,Apartment,79
196,8 edgewood maryborough ridge douglas cork,8, edgewood,maryborough ridge,,,douglas,cork,SPACIOUS GARDEN,ADVANTAGE,01/11/2023,"460,000.00","470,000.00","-10,000.00",4,2,Semi-D,123
1919,2 orchard close ardcavan wexford town wexford,2, orchard close,ardcavan,,,wexford town,wexford,,,13/05/2024,"460,000.00","475,000.00","-15,000.00",4,3,Detached,170
1774,23 hook view dunmore east waterford,23, hook view,,,,dunmore east,waterford,,,08/12/2023,"460,000.00","475,000.00","-15,000.00",3,3,Detached,120
1099,12 seamount view swords dublin,12, seamount view,,,,swords,dublin,,,06/11/2023,"460,000.00","475,000.00","-15,000.00",3,2,Semi-D,105
951,117 shanliss road santry dublin 9 dublin,117, shanliss road,santry,,,dublin 9,dublin,,,04/01/2024,"460,000.00","475,000.00","-15,000.00",3,1,Semi-D,79
1796,22 sylvan drive grantstown park dunmore road waterford waterford,22, sylvan drive,grantstown park,dunmore road,,waterford,waterford,VIEWING ADVISED,ADVANTAGE,14/09/2023,"460,000.00","495,000.00","-35,000.00",6,4,Detached,276
884,3 ashington avenue navan road dublin 7 dublin,3, ashington avenue,navan road,,,dublin 7,dublin,,,14/12/2023,"460,000.00","495,000.00","-35,000.00",3,2,Semi-D,99
1612,29 westlands westport mayo,29, westlands,,,,westport,mayo,,,27/09/2023,"459,000.00","459,000.00",0,4,2,Detached,140
720,15 elder heath green kiltipper dublin 24 dublin,15, elder heath green,kiltipper,,,dublin 24,dublin,,,22/11/2023,"458,000.00","425,000.00","33,000.00",3,4,Semi-D,120
626,23 whitechurch view rathfarnham dublin 16 dublin,23, whitechurch view,rathfarnham,,,dublin 16,dublin,,,12/12/2023,"457,000.00","395,000.00","62,000.00",3,2,Terrace,105
219,7 marwood avenue glanmire glanmire cork,7, marwood avenue,glanmire,,,glanmire,cork,,ADVANTAGE,19/10/2023,"457,000.00","425,000.00","32,000.00",4,3,Detached,114
1166,10 ard an mhuilinn kinvara galway,10, ard an mhuilinn,,,,kinvara,galway,SOUTH FACING,ADVANTAGE,27/10/2023,"457,000.00","445,000.00","12,000.00",4,4,Semi-D,144
229,33a kilcrea park magazine road glasheen cork,33a, kilcrea park,magazine road,,,glasheen,cork,,,21/12/2023,"456,000.00","395,000.00","61,000.00",3,2,Detached,111
955,19 woodlawn green santry dublin 9 dublin,19, woodlawn green,santry,,,dublin 9,dublin,,,03/11/2023,"456,000.00","450,000.00","6,000.00",3,3,Semi-D,
1959,20 hunters brook delgany wicklow,20, hunters brook,,,,delgany,wicklow,,,12/07/2024,"455,000.00","455,000.00",0,3,2,End of Terrace,85
451,2 aughavannagh road crumlin dublin 12 dublin,2, aughavannagh road,crumlin,,,dublin 12,dublin,,,09/08/2024,"455,000.00","349,950.00","105,050.00",2,1,End of Terrace,
718,119 carrigwood firhouse dublin 24 dublin,119, carrigwood,firhouse,,,dublin 24,dublin,,,16/11/2023,"455,000.00","415,000.00","40,000.00",3,1,Semi-D,86
1621,2 tudor heights ashbourne meath,2, tudor heights,,,,ashbourne,meath,,,17/01/2024,"455,000.00","425,000.00","30,000.00",3,3,Semi-D,
1072,14 the kybe skerries dublin,14, the kybe,,,,skerries,dublin,,,01/12/2023,"455,000.00","450,000.00","5,000.00",3,1,Townhouse,94
943,226 ballymun road glasnevin dublin 9 dublin,226, ballymun road,glasnevin,,,dublin 9,dublin,,ADVANTAGE,31/01/2024,"454,000.00","435,000.00","19,000.00",3,2,Semi-D,122
1249,2 liffey mill road athgarvan kildare,2, liffey mill road,,,,athgarvan,kildare,,,17/11/2023,"453,296.00","310,000.00","143,296.00",4,2,Detached,180
1941,2 glenthorn bray wicklow,2, glenthorn,,,,bray,wicklow,,,11/01/2024,"453,000.00","435,000.00","18,000.00",3,1,Semi-D,93
1926,18 coolgreaney park arklow wicklow,18, coolgreaney park,,,,arklow,wicklow,,,30/11/2023,"452,500.00","440,000.00","12,500.00",5,3,Detached,147
1109,5 lissen hall park seatown road swords dublin,5, lissen hall park,seatown road,,,swords,dublin,,ADVANTAGE,10/01/2024,"452,500.00","450,000.00","2,500.00",4,3,Semi-D,122
418,158 hampton wood road finglas dublin 11 dublin,158, hampton wood road,finglas,,,dublin 11,dublin,ENERGY EFFICIENT,ADVANTAGE,25/09/2023,"452,000.00","375,000.00","77,000.00",4,3,Terrace,146
1952,14 the drive woodbrook glen bray wicklow,14, the drive,woodbrook glen,,,bray,wicklow,,,08/04/2024,"452,000.00","450,000.00","2,000.00",4,1,Semi-D,95
114,18 fern grove forest hill carrigaline cork,18, fern grove,forest hill,,,carrigaline,cork,ENERGY EFFICIENT,ADVANTAGE,01/11/2023,"450,000.00","450,000.00",0,4,4,Semi-D,141
1973,28 charlesland park greystones wicklow,28, charlesland park,,,,greystones,wicklow,,,16/11/2023,"450,000.00","450,000.00",0,4,3,Duplex,125
477,18 crotty avenue walkinstown dublin 12 dublin,18, crotty avenue,walkinstown,,,dublin 12,dublin,,,15/12/2023,"450,000.00","450,000.00",0,3,1,End of Terrace,85
369,5 westfield sion hill blackrock dublin,5, westfield,sion hill,,,blackrock,dublin,,,17/10/2023,"450,000.00","450,000.00",0,2,1,Apartment,62
1384,17 vesey close abbeyleix laois,17, vesey close,,,,abbeyleix,laois,,,10/11/2023,"450,000.00","450,000.00",0,4,,Detached,
589,106 hansfield clonee dublin 15 dublin,106, hansfield,clonee,,,dublin 15,dublin,,,02/11/2023,"450,000.00","375,000.00","75,000.00",3,3,Semi-D,98
1617,23 broadmeadow road ashbourne meath,23, broadmeadow road,,,,ashbourne,meath,,,18/12/2023,"450,000.00","389,000.00","61,000.00",3,2,Semi-D,114
1294,10 the paddocks kildangan kildare,10, the paddocks,,,,kildangan,kildare,,,15/01/2024,"450,000.00","395,000.00","55,000.00",5,3,Detached,182
165,6 myrtle hill terrace lower glanmire road cork cork,6, myrtle hill terrace,lower glanmire road,,,cork,cork,,,13/05/2024,"450,000.00","395,000.00","55,000.00",3,2,Terrace,141
516,8 millmount grove dundrum road dundrum dublin 14 dublin,8, millmount grove,dundrum road,dundrum,,dublin 14,dublin,,,27/03/2024,"450,000.00","395,000.00","55,000.00",3,2,Terrace,73
657,11 newbrook avenue dublin 17 dublin,11, newbrook avenue,,,,dublin 17,dublin,,,10/11/2023,"450,000.00","395,000.00","55,000.00",3,1,Terrace,
50,34 swiftbrook glen virginia cavan,34, swiftbrook glen,,,,virginia,cavan,,,09/10/2023,"450,000.00","397,500.00","52,500.00",3,4,Detached,213
448,77 clonard road crumlin dublin 12 dublin,77, clonard road,crumlin,,,dublin 12,dublin,,,31/10/2023,"450,000.00","400,000.00","50,000.00",2,2,Terrace,
1105,40 ridgewood green forest road swords dublin,40, ridgewood green,forest road,,,swords,dublin,,,07/12/2023,"450,000.00","420,000.00","30,000.00",3,3,Semi-D,102
800,12 killester park killester dublin 5 dublin,12, killester park,killester,,,dublin 5,dublin,,,09/05/2024,"450,000.00","425,000.00","25,000.00",3,1,Terrace,92
1339,8 the green castle farm naas kildare,8, the green,castle farm,,,naas,kildare,,,24/10/2023,"450,000.00","430,000.00","20,000.00",3,3,Semi-D,110
868,2 glenmore road cabra dublin 7 dublin,2, glenmore road,cabra,,,dublin 7,dublin,,,04/07/2024,"450,000.00","445,000.00","5,000.00",2,1,Bungalow,65
1070,31 sherlock park skerries dublin,31, sherlock park,,,,skerries,dublin,VIEWING ADVISED,ADVANTAGE,18/10/2023,"450,000.00","460,000.00","-10,000.00",3,2,Semi-D,80
95,4 belmont avenue ballinlough ballinlough cork,4, belmont avenue,ballinlough,,,ballinlough,cork,,,24/10/2023,"450,000.00","475,000.00","-25,000.00",3,2,Semi-D,92
1371,8 the paddocks gowran kilkenny,8, the paddocks,,,,gowran,kilkenny,,,11/04/2024,"450,000.00","485,000.00","-35,000.00",6,4,Detached,201
1115,65 the glade athenry galway,65, the glade,,,,athenry,galway,VIEWING ADVISED,ADVANTAGE,29/12/2023,"450,000.00","520,000.00","-70,000.00",4,2,Detached,
633,29 wyckham place wyckham way dundrum dublin 16 dublin,29, wyckham place,wyckham way,dundrum,,dublin 16,dublin,,,13/12/2023,"449,500.00","435,000.00","14,500.00",2,2,Apartment,75
1338,20 the bailey castle farm naas kildare,20, the bailey,castle farm,,,naas,kildare,,,28/11/2023,"447,500.00","425,000.00","22,500.00",3,3,End of Terrace,
602,26 lohunda park clonsilla dublin 15 dublin,26, lohunda park,clonsilla,,,dublin 15,dublin,VIEWING ADVISED,ADVANTAGE,27/10/2023,"445,000.00","395,000.00","50,000.00",5,3,Semi-D,140
710,28 monastery rise clondalkin dublin 22 dublin,28, monastery rise,clondalkin,,,dublin 22,dublin,,,13/10/2023,"445,000.00","395,000.00","50,000.00",4,1,Semi-D,105
